,ds,dv,dt,method,acc
3038,CIFAR100,MNIST,UniformNoise,OpenMax/Resnet,0.46389999985694885
3039,CIFAR100,MNIST,NormalNoise,OpenMax/Resnet,0.46389999985694885
3040,CIFAR100,MNIST,FashionMNIST,OpenMax/Resnet,0.5687499642372131
3041,CIFAR100,MNIST,NotMNIST,OpenMax/Resnet,0.6820657849311829
3042,CIFAR100,MNIST,CIFAR10,OpenMax/Resnet,0.48374998569488525
3043,CIFAR100,MNIST,STL10,OpenMax/Resnet,0.4831875264644623
3044,CIFAR100,MNIST,TinyImagenet,OpenMax/Resnet,0.4914659559726715
3045,CIFAR100,FashionMNIST,UniformNoise,OpenMax/Resnet,0.38795000314712524
3046,CIFAR100,FashionMNIST,NormalNoise,OpenMax/Resnet,0.38795000314712524
3047,CIFAR100,FashionMNIST,MNIST,OpenMax/Resnet,0.8102999925613403
3048,CIFAR100,FashionMNIST,NotMNIST,OpenMax/Resnet,0.715178370475769
3049,CIFAR100,FashionMNIST,CIFAR10,OpenMax/Resnet,0.5188499689102173
3050,CIFAR100,FashionMNIST,STL10,OpenMax/Resnet,0.5
3051,CIFAR100,FashionMNIST,TinyImagenet,OpenMax/Resnet,0.5298952460289001
3052,CIFAR100,NotMNIST,UniformNoise,OpenMax/Resnet,0.3930499851703644
3053,CIFAR100,NotMNIST,NormalNoise,OpenMax/Resnet,0.3930499851703644
3054,CIFAR100,NotMNIST,MNIST,OpenMax/Resnet,0.8500999808311462
3055,CIFAR100,NotMNIST,FashionMNIST,OpenMax/Resnet,0.6884999871253967
3056,CIFAR100,NotMNIST,CIFAR10,OpenMax/Resnet,0.5234999656677246
3057,CIFAR100,NotMNIST,STL10,OpenMax/Resnet,0.5221875309944153
3058,CIFAR100,NotMNIST,TinyImagenet,OpenMax/Resnet,0.5271204113960266
3059,CIFAR100,CIFAR10,UniformNoise,OpenMax/Resnet,0.3280999958515167
3060,CIFAR100,CIFAR10,NormalNoise,OpenMax/Resnet,0.3294999897480011
3061,CIFAR100,CIFAR10,MNIST,OpenMax/Resnet,0.6170499920845032
3062,CIFAR100,CIFAR10,FashionMNIST,OpenMax/Resnet,0.5886499881744385
3063,CIFAR100,CIFAR10,NotMNIST,OpenMax/Resnet,0.6386989951133728
3064,CIFAR100,CIFAR10,STL10,OpenMax/Resnet,0.6272500157356262
3065,CIFAR100,CIFAR10,TinyImagenet,OpenMax/Resnet,0.5554973483085632
3066,CIFAR100,STL10,UniformNoise,OpenMax/Resnet,0.30204999446868896
3067,CIFAR100,STL10,NormalNoise,OpenMax/Resnet,0.3040499985218048
3068,CIFAR100,STL10,MNIST,OpenMax/Resnet,0.5839499831199646
3069,CIFAR100,STL10,FashionMNIST,OpenMax/Resnet,0.6358500123023987
3070,CIFAR100,STL10,NotMNIST,OpenMax/Resnet,0.6027024388313293
3071,CIFAR100,STL10,CIFAR10,OpenMax/Resnet,0.6454499959945679
3072,CIFAR100,STL10,TinyImagenet,OpenMax/Resnet,0.5546073317527771
3073,CIFAR100,TinyImagenet,UniformNoise,OpenMax/Resnet,0.26034998893737793
3074,CIFAR100,TinyImagenet,NormalNoise,OpenMax/Resnet,0.2683500051498413
3075,CIFAR100,TinyImagenet,MNIST,OpenMax/Resnet,0.7027499675750732
3076,CIFAR100,TinyImagenet,FashionMNIST,OpenMax/Resnet,0.6593499779701233
3077,CIFAR100,TinyImagenet,NotMNIST,OpenMax/Resnet,0.6156269907951355
3078,CIFAR100,TinyImagenet,CIFAR10,OpenMax/Resnet,0.5846499800682068
3079,CIFAR100,TinyImagenet,STL10,OpenMax/Resnet,0.5781875252723694
3080,CIFAR100,UniformNoise,NormalNoise,DeepEnsemble/VGG,0.5616499781608582
3081,CIFAR100,UniformNoise,MNIST,DeepEnsemble/VGG,0.5461999773979187
3082,CIFAR100,UniformNoise,FashionMNIST,DeepEnsemble/VGG,0.6436499953269958
3083,CIFAR100,UniformNoise,NotMNIST,DeepEnsemble/VGG,0.619045078754425
3084,CIFAR100,UniformNoise,CIFAR10,DeepEnsemble/VGG,0.6166499853134155
3085,CIFAR100,UniformNoise,STL10,DeepEnsemble/VGG,0.6334375143051147
3086,CIFAR100,UniformNoise,TinyImagenet,DeepEnsemble/VGG,0.629371702671051
3087,CIFAR100,NormalNoise,UniformNoise,DeepEnsemble/VGG,0.4615999758243561
3088,CIFAR100,NormalNoise,MNIST,DeepEnsemble/VGG,0.5437999963760376
3089,CIFAR100,NormalNoise,FashionMNIST,DeepEnsemble/VGG,0.6473999619483948
3090,CIFAR100,NormalNoise,NotMNIST,DeepEnsemble/VGG,0.6208609342575073
3091,CIFAR100,NormalNoise,CIFAR10,DeepEnsemble/VGG,0.6182000041007996
3092,CIFAR100,NormalNoise,STL10,DeepEnsemble/VGG,0.6366875171661377
3093,CIFAR100,NormalNoise,TinyImagenet,DeepEnsemble/VGG,0.6330366134643555
3094,CIFAR100,MNIST,UniformNoise,DeepEnsemble/VGG,0.30379998683929443
3095,CIFAR100,MNIST,NormalNoise,DeepEnsemble/VGG,0.3608499765396118
3096,CIFAR100,MNIST,FashionMNIST,DeepEnsemble/VGG,0.6864500045776367
3097,CIFAR100,MNIST,NotMNIST,DeepEnsemble/VGG,0.6351740956306458
3098,CIFAR100,MNIST,CIFAR10,DeepEnsemble/VGG,0.6348999738693237
3099,CIFAR100,MNIST,STL10,DeepEnsemble/VGG,0.6629375219345093
3100,CIFAR100,MNIST,TinyImagenet,DeepEnsemble/VGG,0.659790575504303
3101,CIFAR100,FashionMNIST,UniformNoise,DeepEnsemble/VGG,0.2868500053882599
3102,CIFAR100,FashionMNIST,NormalNoise,DeepEnsemble/VGG,0.30559998750686646
3103,CIFAR100,FashionMNIST,MNIST,DeepEnsemble/VGG,0.5300999879837036
3104,CIFAR100,FashionMNIST,NotMNIST,DeepEnsemble/VGG,0.6239585280418396
3105,CIFAR100,FashionMNIST,CIFAR10,DeepEnsemble/VGG,0.6403499841690063
3106,CIFAR100,FashionMNIST,STL10,DeepEnsemble/VGG,0.67125004529953
3107,CIFAR100,FashionMNIST,TinyImagenet,DeepEnsemble/VGG,0.6698952913284302
3108,CIFAR100,NotMNIST,UniformNoise,DeepEnsemble/VGG,0.33559998869895935
3109,CIFAR100,NotMNIST,NormalNoise,DeepEnsemble/VGG,0.4296000003814697
3110,CIFAR100,NotMNIST,MNIST,DeepEnsemble/VGG,0.5409500002861023
3111,CIFAR100,NotMNIST,FashionMNIST,DeepEnsemble/VGG,0.6777999997138977
3112,CIFAR100,NotMNIST,CIFAR10,DeepEnsemble/VGG,0.6311999559402466
3113,CIFAR100,NotMNIST,STL10,DeepEnsemble/VGG,0.6583125591278076
3114,CIFAR100,NotMNIST,TinyImagenet,DeepEnsemble/VGG,0.6531413197517395
3115,CIFAR100,CIFAR10,UniformNoise,DeepEnsemble/VGG,0.29394999146461487
3116,CIFAR100,CIFAR10,NormalNoise,DeepEnsemble/VGG,0.342849999666214
3117,CIFAR100,CIFAR10,MNIST,DeepEnsemble/VGG,0.5421499609947205
3118,CIFAR100,CIFAR10,FashionMNIST,DeepEnsemble/VGG,0.6898499727249146
3119,CIFAR100,CIFAR10,NotMNIST,DeepEnsemble/VGG,0.6278038620948792
3120,CIFAR100,CIFAR10,STL10,DeepEnsemble/VGG,0.6648750305175781
3121,CIFAR100,CIFAR10,TinyImagenet,DeepEnsemble/VGG,0.6631413698196411
3122,CIFAR100,STL10,UniformNoise,DeepEnsemble/VGG,0.3000999987125397
3123,CIFAR100,STL10,NormalNoise,DeepEnsemble/VGG,0.30489999055862427
3124,CIFAR100,STL10,MNIST,DeepEnsemble/VGG,0.5206999778747559
3125,CIFAR100,STL10,FashionMNIST,DeepEnsemble/VGG,0.690750002861023
3126,CIFAR100,STL10,NotMNIST,DeepEnsemble/VGG,0.6145588755607605
3127,CIFAR100,STL10,CIFAR10,DeepEnsemble/VGG,0.6369999647140503
3128,CIFAR100,STL10,TinyImagenet,DeepEnsemble/VGG,0.6682722568511963
3129,CIFAR100,TinyImagenet,UniformNoise,DeepEnsemble/VGG,0.2842499911785126
3130,CIFAR100,TinyImagenet,NormalNoise,DeepEnsemble/VGG,0.3114500045776367
3131,CIFAR100,TinyImagenet,MNIST,DeepEnsemble/VGG,0.5324499607086182
3132,CIFAR100,TinyImagenet,FashionMNIST,DeepEnsemble/VGG,0.6952499747276306
3133,CIFAR100,TinyImagenet,NotMNIST,DeepEnsemble/VGG,0.6262016892433167
3134,CIFAR100,TinyImagenet,CIFAR10,DeepEnsemble/VGG,0.6406999826431274
3135,CIFAR100,TinyImagenet,STL10,DeepEnsemble/VGG,0.6710000038146973
3136,CIFAR100,UniformNoise,NormalNoise,DeepEnsemble/Resnet,0.5178499817848206
3137,CIFAR100,UniformNoise,MNIST,DeepEnsemble/Resnet,0.5550500154495239
3138,CIFAR100,UniformNoise,FashionMNIST,DeepEnsemble/Resnet,0.5600500106811523
3139,CIFAR100,UniformNoise,NotMNIST,DeepEnsemble/Resnet,0.5500961542129517
3140,CIFAR100,UniformNoise,CIFAR10,DeepEnsemble/Resnet,0.5561000108718872
3141,CIFAR100,UniformNoise,STL10,DeepEnsemble/Resnet,0.5577500462532043
3142,CIFAR100,UniformNoise,TinyImagenet,DeepEnsemble/Resnet,0.5573298335075378
3143,CIFAR100,NormalNoise,UniformNoise,DeepEnsemble/Resnet,0.1050499975681305
3144,CIFAR100,NormalNoise,MNIST,DeepEnsemble/Resnet,0.5857999920845032
3145,CIFAR100,NormalNoise,FashionMNIST,DeepEnsemble/Resnet,0.5999999642372131
3146,CIFAR100,NormalNoise,NotMNIST,DeepEnsemble/Resnet,0.580912172794342
3147,CIFAR100,NormalNoise,CIFAR10,DeepEnsemble/Resnet,0.5902999639511108
3148,CIFAR100,NormalNoise,STL10,DeepEnsemble/Resnet,0.5956250429153442
3149,CIFAR100,NormalNoise,TinyImagenet,DeepEnsemble/Resnet,0.594659686088562
3150,CIFAR100,MNIST,UniformNoise,DeepEnsemble/Resnet,0.23420000076293945
3151,CIFAR100,MNIST,NormalNoise,DeepEnsemble/Resnet,0.23420000076293945
3152,CIFAR100,MNIST,FashionMNIST,DeepEnsemble/Resnet,0.6782999634742737
3153,CIFAR100,MNIST,NotMNIST,DeepEnsemble/Resnet,0.596720814704895
3154,CIFAR100,MNIST,CIFAR10,DeepEnsemble/Resnet,0.6487500071525574
3155,CIFAR100,MNIST,STL10,DeepEnsemble/Resnet,0.6677500605583191
3156,CIFAR100,MNIST,TinyImagenet,DeepEnsemble/Resnet,0.6684293150901794
3157,CIFAR100,FashionMNIST,UniformNoise,DeepEnsemble/Resnet,0.24094998836517334
3158,CIFAR100,FashionMNIST,NormalNoise,DeepEnsemble/Resnet,0.24094998836517334
3159,CIFAR100,FashionMNIST,MNIST,DeepEnsemble/Resnet,0.6202499866485596
3160,CIFAR100,FashionMNIST,NotMNIST,DeepEnsemble/Resnet,0.5958128571510315
3161,CIFAR100,FashionMNIST,CIFAR10,DeepEnsemble/Resnet,0.6509000062942505
3162,CIFAR100,FashionMNIST,STL10,DeepEnsemble/Resnet,0.6704375147819519
3163,CIFAR100,FashionMNIST,TinyImagenet,DeepEnsemble/Resnet,0.6708900332450867
3164,CIFAR100,NotMNIST,UniformNoise,DeepEnsemble/Resnet,0.19789999723434448
3165,CIFAR100,NotMNIST,NormalNoise,DeepEnsemble/Resnet,0.19789999723434448
3166,CIFAR100,NotMNIST,MNIST,DeepEnsemble/Resnet,0.6182500123977661
3167,CIFAR100,NotMNIST,FashionMNIST,DeepEnsemble/Resnet,0.6644499897956848
3168,CIFAR100,NotMNIST,CIFAR10,DeepEnsemble/Resnet,0.637499988079071
3169,CIFAR100,NotMNIST,STL10,DeepEnsemble/Resnet,0.6548125147819519
3170,CIFAR100,NotMNIST,TinyImagenet,DeepEnsemble/Resnet,0.6543979048728943
3171,CIFAR100,CIFAR10,UniformNoise,DeepEnsemble/Resnet,0.289000004529953
3172,CIFAR100,CIFAR10,NormalNoise,DeepEnsemble/Resnet,0.289000004529953
3173,CIFAR100,CIFAR10,MNIST,DeepEnsemble/Resnet,0.6028499603271484
3174,CIFAR100,CIFAR10,FashionMNIST,DeepEnsemble/Resnet,0.6764499545097351
3175,CIFAR100,CIFAR10,NotMNIST,DeepEnsemble/Resnet,0.5771737098693848
3176,CIFAR100,CIFAR10,STL10,DeepEnsemble/Resnet,0.6756875514984131
3177,CIFAR100,CIFAR10,TinyImagenet,DeepEnsemble/Resnet,0.6752879619598389
3178,CIFAR100,STL10,UniformNoise,DeepEnsemble/Resnet,0.265749990940094
3179,CIFAR100,STL10,NormalNoise,DeepEnsemble/Resnet,0.265749990940094
3180,CIFAR100,STL10,MNIST,DeepEnsemble/Resnet,0.6154999732971191
3181,CIFAR100,STL10,FashionMNIST,DeepEnsemble/Resnet,0.6836499571800232
3182,CIFAR100,STL10,NotMNIST,DeepEnsemble/Resnet,0.5888698697090149
3183,CIFAR100,STL10,CIFAR10,DeepEnsemble/Resnet,0.6542499661445618
3184,CIFAR100,STL10,TinyImagenet,DeepEnsemble/Resnet,0.675445020198822
3185,CIFAR100,TinyImagenet,UniformNoise,DeepEnsemble/Resnet,0.28349998593330383
3186,CIFAR100,TinyImagenet,NormalNoise,DeepEnsemble/Resnet,0.28349998593330383
3187,CIFAR100,TinyImagenet,MNIST,DeepEnsemble/Resnet,0.6060000061988831
3188,CIFAR100,TinyImagenet,FashionMNIST,DeepEnsemble/Resnet,0.677049994468689
3189,CIFAR100,TinyImagenet,NotMNIST,DeepEnsemble/Resnet,0.5783486366271973
3190,CIFAR100,TinyImagenet,CIFAR10,DeepEnsemble/Resnet,0.6541999578475952
3191,CIFAR100,TinyImagenet,STL10,DeepEnsemble/Resnet,0.6756875514984131
3192,CIFAR100,UniformNoise,NormalNoise,KNNSVM/1,0.49594998359680176
3193,CIFAR100,UniformNoise,MNIST,KNNSVM/1,0.5889999866485596
3194,CIFAR100,UniformNoise,FashionMNIST,KNNSVM/1,0.5513499975204468
3195,CIFAR100,UniformNoise,NotMNIST,KNNSVM/1,0.9509720206260681
3196,CIFAR100,UniformNoise,CIFAR10,KNNSVM/1,0.4997499883174896
3197,CIFAR100,UniformNoise,STL10,KNNSVM/1,0.5022500157356262
3198,CIFAR100,UniformNoise,TinyImagenet,KNNSVM/1,0.5000523328781128
3199,CIFAR100,NormalNoise,UniformNoise,KNNSVM/1,0.965399980545044
3200,CIFAR100,NormalNoise,MNIST,KNNSVM/1,0.7790499925613403
3201,CIFAR100,NormalNoise,FashionMNIST,KNNSVM/1,0.6820499897003174
3202,CIFAR100,NormalNoise,NotMNIST,KNNSVM/1,0.9399166703224182
3203,CIFAR100,NormalNoise,CIFAR10,KNNSVM/1,0.5011500120162964
3204,CIFAR100,NormalNoise,STL10,KNNSVM/1,0.5136875510215759
3205,CIFAR100,NormalNoise,TinyImagenet,KNNSVM/1,0.5025654435157776
3206,CIFAR100,MNIST,UniformNoise,KNNSVM/1,0.9079499840736389
3207,CIFAR100,MNIST,NormalNoise,KNNSVM/1,0.9079499840736389
3208,CIFAR100,MNIST,FashionMNIST,KNNSVM/1,0.7283499836921692
3209,CIFAR100,MNIST,NotMNIST,KNNSVM/1,0.8890194296836853
3210,CIFAR100,MNIST,CIFAR10,KNNSVM/1,0.5094499588012695
3211,CIFAR100,MNIST,STL10,KNNSVM/1,0.5236250162124634
3212,CIFAR100,MNIST,TinyImagenet,KNNSVM/1,0.5087434649467468
3213,CIFAR100,FashionMNIST,UniformNoise,KNNSVM/1,0.8775999546051025
3214,CIFAR100,FashionMNIST,NormalNoise,KNNSVM/1,0.8775999546051025
3215,CIFAR100,FashionMNIST,MNIST,KNNSVM/1,0.8115999698638916
3216,CIFAR100,FashionMNIST,NotMNIST,KNNSVM/1,0.8599658012390137
3217,CIFAR100,FashionMNIST,CIFAR10,KNNSVM/1,0.5144999623298645
3218,CIFAR100,FashionMNIST,STL10,KNNSVM/1,0.5267500281333923
3219,CIFAR100,FashionMNIST,TinyImagenet,KNNSVM/1,0.5154449939727783
3220,CIFAR100,NotMNIST,UniformNoise,KNNSVM/1,0.9917500019073486
3221,CIFAR100,NotMNIST,NormalNoise,KNNSVM/1,0.49289998412132263
3222,CIFAR100,NotMNIST,MNIST,KNNSVM/1,0.6474999785423279
3223,CIFAR100,NotMNIST,FashionMNIST,KNNSVM/1,0.5895000100135803
3224,CIFAR100,NotMNIST,CIFAR10,KNNSVM/1,0.5001999735832214
3225,CIFAR100,NotMNIST,STL10,KNNSVM/1,0.5056250095367432
3226,CIFAR100,NotMNIST,TinyImagenet,KNNSVM/1,0.5008900165557861
3227,CIFAR100,CIFAR10,UniformNoise,KNNSVM/1,0.5011999607086182
3228,CIFAR100,CIFAR10,NormalNoise,KNNSVM/1,0.5011999607086182
3229,CIFAR100,CIFAR10,MNIST,KNNSVM/1,0.5011999607086182
3230,CIFAR100,CIFAR10,FashionMNIST,KNNSVM/1,0.5011999607086182
3231,CIFAR100,CIFAR10,NotMNIST,KNNSVM/1,0.5011215806007385
3232,CIFAR100,CIFAR10,STL10,KNNSVM/1,0.5012500286102295
3233,CIFAR100,CIFAR10,TinyImagenet,KNNSVM/1,0.5011518001556396
3234,CIFAR100,STL10,UniformNoise,KNNSVM/1,0.7649999856948853
3235,CIFAR100,STL10,NormalNoise,KNNSVM/1,0.7649999856948853
3236,CIFAR100,STL10,MNIST,KNNSVM/1,0.741349995136261
3237,CIFAR100,STL10,FashionMNIST,KNNSVM/1,0.6890999674797058
3238,CIFAR100,STL10,NotMNIST,KNNSVM/1,0.7519760727882385
3239,CIFAR100,STL10,CIFAR10,KNNSVM/1,0.51419997215271
3240,CIFAR100,STL10,TinyImagenet,KNNSVM/1,0.5289528369903564
3241,CIFAR100,TinyImagenet,UniformNoise,KNNSVM/1,0.8052499890327454
3242,CIFAR100,TinyImagenet,NormalNoise,KNNSVM/1,0.8052499890327454
3243,CIFAR100,TinyImagenet,MNIST,KNNSVM/1,0.7689999938011169
3244,CIFAR100,TinyImagenet,FashionMNIST,KNNSVM/1,0.7064999938011169
3245,CIFAR100,TinyImagenet,NotMNIST,KNNSVM/1,0.7903226017951965
3246,CIFAR100,TinyImagenet,CIFAR10,KNNSVM/1,0.5169500112533569
3247,CIFAR100,TinyImagenet,STL10,KNNSVM/1,0.5304375290870667
3248,CIFAR100,UniformNoise,NormalNoise,KNNSVM/2,0.49684998393058777
3249,CIFAR100,UniformNoise,MNIST,KNNSVM/2,0.5753999948501587
3250,CIFAR100,UniformNoise,FashionMNIST,KNNSVM/2,0.5436999797821045
3251,CIFAR100,UniformNoise,NotMNIST,KNNSVM/2,0.9492095708847046
3252,CIFAR100,UniformNoise,CIFAR10,KNNSVM/2,0.49959999322891235
3253,CIFAR100,UniformNoise,STL10,KNNSVM/2,0.5022500157356262
3254,CIFAR100,UniformNoise,TinyImagenet,KNNSVM/2,0.4999999701976776
3255,CIFAR100,NormalNoise,UniformNoise,KNNSVM/2,0.9664499759674072
3256,CIFAR100,NormalNoise,MNIST,KNNSVM/2,0.7757999897003174
3257,CIFAR100,NormalNoise,FashionMNIST,KNNSVM/2,0.6820499897003174
3258,CIFAR100,NormalNoise,NotMNIST,KNNSVM/2,0.9404507279396057
3259,CIFAR100,NormalNoise,CIFAR10,KNNSVM/2,0.5011999607086182
3260,CIFAR100,NormalNoise,STL10,KNNSVM/2,0.5132500529289246
3261,CIFAR100,NormalNoise,TinyImagenet,KNNSVM/2,0.5019371509552002
3262,CIFAR100,MNIST,UniformNoise,KNNSVM/2,0.9061499834060669
3263,CIFAR100,MNIST,NormalNoise,KNNSVM/2,0.9061499834060669
3264,CIFAR100,MNIST,FashionMNIST,KNNSVM/2,0.7283999919891357
3265,CIFAR100,MNIST,NotMNIST,KNNSVM/2,0.887203574180603
3266,CIFAR100,MNIST,CIFAR10,KNNSVM/2,0.5094000101089478
3267,CIFAR100,MNIST,STL10,KNNSVM/2,0.5238125324249268
3268,CIFAR100,MNIST,TinyImagenet,KNNSVM/2,0.5084816813468933
3269,CIFAR100,FashionMNIST,UniformNoise,KNNSVM/2,0.8852499723434448
3270,CIFAR100,FashionMNIST,NormalNoise,KNNSVM/2,0.8852499723434448
3271,CIFAR100,FashionMNIST,MNIST,KNNSVM/2,0.8136000037193298
3272,CIFAR100,FashionMNIST,NotMNIST,KNNSVM/2,0.8672826290130615
3273,CIFAR100,FashionMNIST,CIFAR10,KNNSVM/2,0.5099999904632568
3274,CIFAR100,FashionMNIST,STL10,KNNSVM/2,0.5230000019073486
3275,CIFAR100,FashionMNIST,TinyImagenet,KNNSVM/2,0.510680615901947
3276,CIFAR100,NotMNIST,UniformNoise,KNNSVM/2,0.9916499853134155
3277,CIFAR100,NotMNIST,NormalNoise,KNNSVM/2,0.49229997396469116
3278,CIFAR100,NotMNIST,MNIST,KNNSVM/2,0.6538499593734741
3279,CIFAR100,NotMNIST,FashionMNIST,KNNSVM/2,0.5958499908447266
3280,CIFAR100,NotMNIST,CIFAR10,KNNSVM/2,0.5008000135421753
3281,CIFAR100,NotMNIST,STL10,KNNSVM/2,0.5058125257492065
3282,CIFAR100,NotMNIST,TinyImagenet,KNNSVM/2,0.5014135837554932
3283,CIFAR100,CIFAR10,UniformNoise,KNNSVM/2,0.8090499639511108
3284,CIFAR100,CIFAR10,NormalNoise,KNNSVM/2,0.8090499639511108
3285,CIFAR100,CIFAR10,MNIST,KNNSVM/2,0.773099958896637
3286,CIFAR100,CIFAR10,FashionMNIST,KNNSVM/2,0.7091999650001526
3287,CIFAR100,CIFAR10,NotMNIST,KNNSVM/2,0.7935270071029663
3288,CIFAR100,CIFAR10,STL10,KNNSVM/2,0.5273750424385071
3289,CIFAR100,CIFAR10,TinyImagenet,KNNSVM/2,0.5234031081199646
3290,CIFAR100,STL10,UniformNoise,KNNSVM/2,0.7762999534606934
3291,CIFAR100,STL10,NormalNoise,KNNSVM/2,0.7762999534606934
3292,CIFAR100,STL10,MNIST,KNNSVM/2,0.7495499849319458
3293,CIFAR100,STL10,FashionMNIST,KNNSVM/2,0.694599986076355
3294,CIFAR100,STL10,NotMNIST,KNNSVM/2,0.7623370885848999
3295,CIFAR100,STL10,CIFAR10,KNNSVM/2,0.5130999684333801
3296,CIFAR100,STL10,TinyImagenet,KNNSVM/2,0.5275392532348633
3297,CIFAR100,TinyImagenet,UniformNoise,KNNSVM/2,0.76214998960495
3298,CIFAR100,TinyImagenet,NormalNoise,KNNSVM/2,0.76214998960495
3299,CIFAR100,TinyImagenet,MNIST,KNNSVM/2,0.7351999878883362
3300,CIFAR100,TinyImagenet,FashionMNIST,KNNSVM/2,0.6830499768257141
3301,CIFAR100,TinyImagenet,NotMNIST,KNNSVM/2,0.7494659423828125
3302,CIFAR100,TinyImagenet,CIFAR10,KNNSVM/2,0.5178999900817871
3303,CIFAR100,TinyImagenet,STL10,KNNSVM/2,0.5339375138282776
3304,CIFAR100,UniformNoise,NormalNoise,KNNSVM/4,0.49584999680519104
3305,CIFAR100,UniformNoise,MNIST,KNNSVM/4,0.5875499844551086
3306,CIFAR100,UniformNoise,FashionMNIST,KNNSVM/4,0.5602999925613403
3307,CIFAR100,UniformNoise,NotMNIST,KNNSVM/4,0.9518799185752869
3308,CIFAR100,UniformNoise,CIFAR10,KNNSVM/4,0.49939998984336853
3309,CIFAR100,UniformNoise,STL10,KNNSVM/4,0.5023750066757202
3310,CIFAR100,UniformNoise,TinyImagenet,KNNSVM/4,0.4996858537197113
3311,CIFAR100,NormalNoise,UniformNoise,KNNSVM/4,0.9663499593734741
3312,CIFAR100,NormalNoise,MNIST,KNNSVM/4,0.7756499648094177
3313,CIFAR100,NormalNoise,FashionMNIST,KNNSVM/4,0.6886500120162964
3314,CIFAR100,NormalNoise,NotMNIST,KNNSVM/4,0.940397322177887
3315,CIFAR100,NormalNoise,CIFAR10,KNNSVM/4,0.500499963760376
3316,CIFAR100,NormalNoise,STL10,KNNSVM/4,0.5128750205039978
3317,CIFAR100,NormalNoise,TinyImagenet,KNNSVM/4,0.5017277598381042
3318,CIFAR100,MNIST,UniformNoise,KNNSVM/4,0.9063499569892883
3319,CIFAR100,MNIST,NormalNoise,KNNSVM/4,0.9063499569892883
3320,CIFAR100,MNIST,FashionMNIST,KNNSVM/4,0.7313999533653259
3321,CIFAR100,MNIST,NotMNIST,KNNSVM/4,0.8872569799423218
3322,CIFAR100,MNIST,CIFAR10,KNNSVM/4,0.5079500079154968
3323,CIFAR100,MNIST,STL10,KNNSVM/4,0.5219375491142273
3324,CIFAR100,MNIST,TinyImagenet,KNNSVM/4,0.508376955986023
3325,CIFAR100,FashionMNIST,UniformNoise,KNNSVM/4,0.8860999941825867
3326,CIFAR100,FashionMNIST,NormalNoise,KNNSVM/4,0.8860999941825867
3327,CIFAR100,FashionMNIST,MNIST,KNNSVM/4,0.8148499727249146
3328,CIFAR100,FashionMNIST,NotMNIST,KNNSVM/4,0.868030309677124
3329,CIFAR100,FashionMNIST,CIFAR10,KNNSVM/4,0.5077499747276306
3330,CIFAR100,FashionMNIST,STL10,KNNSVM/4,0.5215625166893005
3331,CIFAR100,FashionMNIST,TinyImagenet,KNNSVM/4,0.50890052318573
3332,CIFAR100,NotMNIST,UniformNoise,KNNSVM/4,0.9909499883651733
3333,CIFAR100,NotMNIST,NormalNoise,KNNSVM/4,0.49094998836517334
3334,CIFAR100,NotMNIST,MNIST,KNNSVM/4,0.6547999978065491
3335,CIFAR100,NotMNIST,FashionMNIST,KNNSVM/4,0.6150999665260315
3336,CIFAR100,NotMNIST,CIFAR10,KNNSVM/4,0.4997499883174896
3337,CIFAR100,NotMNIST,STL10,KNNSVM/4,0.5055000185966492
3338,CIFAR100,NotMNIST,TinyImagenet,KNNSVM/4,0.4997905492782593
3339,CIFAR100,CIFAR10,UniformNoise,KNNSVM/4,0.5625500082969666
3340,CIFAR100,CIFAR10,NormalNoise,KNNSVM/4,0.5625500082969666
3341,CIFAR100,CIFAR10,MNIST,KNNSVM/4,0.5028499960899353
3342,CIFAR100,CIFAR10,FashionMNIST,KNNSVM/4,0.4385499954223633
3343,CIFAR100,CIFAR10,NotMNIST,KNNSVM/4,0.44766074419021606
3344,CIFAR100,CIFAR10,STL10,KNNSVM/4,0.5339375138282776
3345,CIFAR100,CIFAR10,TinyImagenet,KNNSVM/4,0.5318847894668579
3346,CIFAR100,STL10,UniformNoise,KNNSVM/4,0.6943999528884888
3347,CIFAR100,STL10,NormalNoise,KNNSVM/4,0.6943999528884888
3348,CIFAR100,STL10,MNIST,KNNSVM/4,0.6805999875068665
3349,CIFAR100,STL10,FashionMNIST,KNNSVM/4,0.6423999667167664
3350,CIFAR100,STL10,NotMNIST,KNNSVM/4,0.6832941770553589
3351,CIFAR100,STL10,CIFAR10,KNNSVM/4,0.5214499831199646
3352,CIFAR100,STL10,TinyImagenet,KNNSVM/4,0.5362827181816101
3353,CIFAR100,TinyImagenet,UniformNoise,KNNSVM/4,0.7252999544143677
3354,CIFAR100,TinyImagenet,NormalNoise,KNNSVM/4,0.7252999544143677
3355,CIFAR100,TinyImagenet,MNIST,KNNSVM/4,0.7052499651908875
3356,CIFAR100,TinyImagenet,FashionMNIST,KNNSVM/4,0.6587499976158142
3357,CIFAR100,TinyImagenet,NotMNIST,KNNSVM/4,0.7132557034492493
3358,CIFAR100,TinyImagenet,CIFAR10,KNNSVM/4,0.521399974822998
3359,CIFAR100,TinyImagenet,STL10,KNNSVM/4,0.5351875424385071
3360,CIFAR100,UniformNoise,NormalNoise,KNNSVM/8,0.4966999888420105
3361,CIFAR100,UniformNoise,MNIST,KNNSVM/8,0.5821999907493591
3362,CIFAR100,UniformNoise,FashionMNIST,KNNSVM/8,0.5595999956130981
