,ds,dv,dt,method,acc
225,STL10,MNIST,NotMNIST,NeuronActivationPatterns/VGG,0.832249999046326
226,STL10,MNIST,CIFAR100,NeuronActivationPatterns/VGG,0.698499977588654
227,STL10,MNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.60512501001358
228,STL10,FashionMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.889374971389771
229,STL10,FashionMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.890250027179718
230,STL10,FashionMNIST,MNIST,NeuronActivationPatterns/VGG,0.900874972343445
231,STL10,FashionMNIST,NotMNIST,NeuronActivationPatterns/VGG,0.883624970912933
232,STL10,FashionMNIST,CIFAR100,NeuronActivationPatterns/VGG,0.80774998664856
233,STL10,FashionMNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.677999973297119
234,STL10,NotMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.915000021457672
235,STL10,NotMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.915000021457672
236,STL10,NotMNIST,MNIST,NeuronActivationPatterns/VGG,0.924624979496002
237,STL10,NotMNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.839749991893768
238,STL10,NotMNIST,CIFAR100,NeuronActivationPatterns/VGG,0.786374986171722
239,STL10,NotMNIST,TinyImagenet,NeuronActivationPatterns/VGG,0.654999971389771
240,STL10,CIFAR100,UniformNoise,NeuronActivationPatterns/VGG,0.863874971866608
241,STL10,CIFAR100,NormalNoise,NeuronActivationPatterns/VGG,0.864750027656555
242,STL10,CIFAR100,MNIST,NeuronActivationPatterns/VGG,0.868250012397766
243,STL10,CIFAR100,FashionMNIST,NeuronActivationPatterns/VGG,0.851625025272369
244,STL10,CIFAR100,NotMNIST,NeuronActivationPatterns/VGG,0.862124979496002
245,STL10,CIFAR100,TinyImagenet,NeuronActivationPatterns/VGG,0.692875027656555
246,STL10,TinyImagenet,UniformNoise,NeuronActivationPatterns/VGG,0.824500024318695
247,STL10,TinyImagenet,NormalNoise,NeuronActivationPatterns/VGG,0.824625015258789
248,STL10,TinyImagenet,MNIST,NeuronActivationPatterns/VGG,0.824999988079071
249,STL10,TinyImagenet,FashionMNIST,NeuronActivationPatterns/VGG,0.818624973297119
250,STL10,TinyImagenet,NotMNIST,NeuronActivationPatterns/VGG,0.822499990463257
251,STL10,TinyImagenet,CIFAR100,NeuronActivationPatterns/VGG,0.794250011444092
252,TinyImagenet,UniformNoise,NormalNoise,NeuronActivationPatterns/VGG,0.805850028991699
253,TinyImagenet,UniformNoise,MNIST,NeuronActivationPatterns/VGG,0.816649973392487
254,TinyImagenet,UniformNoise,FashionMNIST,NeuronActivationPatterns/VGG,0.746649980545044
255,TinyImagenet,UniformNoise,NotMNIST,NeuronActivationPatterns/VGG,0.739799201488495
256,TinyImagenet,UniformNoise,CIFAR10,NeuronActivationPatterns/VGG,0.818549990653992
257,TinyImagenet,UniformNoise,CIFAR100,NeuronActivationPatterns/VGG,0.811428546905518
258,TinyImagenet,UniformNoise,STL10,NeuronActivationPatterns/VGG,0.601187527179718
259,TinyImagenet,NormalNoise,UniformNoise,NeuronActivationPatterns/VGG,0.757250010967255
260,TinyImagenet,NormalNoise,MNIST,NeuronActivationPatterns/VGG,0.828050017356873
261,TinyImagenet,NormalNoise,FashionMNIST,NeuronActivationPatterns/VGG,0.752650022506714
262,TinyImagenet,NormalNoise,NotMNIST,NeuronActivationPatterns/VGG,0.742095708847046
263,TinyImagenet,NormalNoise,CIFAR10,NeuronActivationPatterns/VGG,0.839649975299835
264,TinyImagenet,NormalNoise,CIFAR100,NeuronActivationPatterns/VGG,0.830439567565918
265,TinyImagenet,NormalNoise,STL10,NeuronActivationPatterns/VGG,0.593625009059906
266,TinyImagenet,MNIST,UniformNoise,NeuronActivationPatterns/VGG,0.735549986362457
267,TinyImagenet,MNIST,NormalNoise,NeuronActivationPatterns/VGG,0.810199975967407
268,TinyImagenet,MNIST,FashionMNIST,NeuronActivationPatterns/VGG,0.754499971866608
269,TinyImagenet,MNIST,NotMNIST,NeuronActivationPatterns/VGG,0.741241216659546
270,TinyImagenet,MNIST,CIFAR10,NeuronActivationPatterns/VGG,0.855650007724762
271,TinyImagenet,MNIST,CIFAR100,NeuronActivationPatterns/VGG,0.845439553260803
272,TinyImagenet,MNIST,STL10,NeuronActivationPatterns/VGG,0.58712500333786
273,TinyImagenet,FashionMNIST,UniformNoise,NeuronActivationPatterns/VGG,0.735599994659424
274,TinyImagenet,FashionMNIST,NormalNoise,NeuronActivationPatterns/VGG,0.809849977493286
275,TinyImagenet,FashionMNIST,MNIST,NeuronActivationPatterns/VGG,0.832149982452393
276,TinyImagenet,FashionMNIST,NotMNIST,NeuronActivationPatterns/VGG,0.741241216659546
277,TinyImagenet,FashionMNIST,CIFAR10,NeuronActivationPatterns/VGG,0.855650007724762
278,TinyImagenet,FashionMNIST,CIFAR100,NeuronActivationPatterns/VGG,0.845439553260803
279,TinyImagenet,FashionMNIST,STL10,NeuronActivationPatterns/VGG,0.58712500333786
