,ds,dv,dt,method,acc
1873,CIFAR10,NotMNIST,NormalNoise,ProbThresh/VGG,0.6581499576568604
1874,CIFAR10,NotMNIST,MNIST,ProbThresh/VGG,0.7080000042915344
1875,CIFAR10,NotMNIST,FashionMNIST,ProbThresh/VGG,0.7480999827384949
1876,CIFAR10,NotMNIST,CIFAR100,ProbThresh/VGG,0.7365999817848206
1877,CIFAR10,NotMNIST,TinyImagenet,ProbThresh/VGG,0.7364000082015991
1878,CIFAR10,CIFAR100,UniformNoise,ProbThresh/VGG,0.8248999714851379
1879,CIFAR10,CIFAR100,NormalNoise,ProbThresh/VGG,0.8186500072479248
1880,CIFAR10,CIFAR100,MNIST,ProbThresh/VGG,0.7330999970436096
1881,CIFAR10,CIFAR100,FashionMNIST,ProbThresh/VGG,0.7730000019073486
1882,CIFAR10,CIFAR100,NotMNIST,ProbThresh/VGG,0.8210852146148682
1883,CIFAR10,CIFAR100,TinyImagenet,ProbThresh/VGG,0.7608499526977539
1884,CIFAR10,TinyImagenet,UniformNoise,ProbThresh/VGG,0.8256999850273132
1885,CIFAR10,TinyImagenet,NormalNoise,ProbThresh/VGG,0.8208000063896179
1886,CIFAR10,TinyImagenet,MNIST,ProbThresh/VGG,0.7335999608039856
1887,CIFAR10,TinyImagenet,FashionMNIST,ProbThresh/VGG,0.7737500071525574
1888,CIFAR10,TinyImagenet,NotMNIST,ProbThresh/VGG,0.8188421130180359
1889,CIFAR10,TinyImagenet,CIFAR100,ProbThresh/VGG,0.7599499821662903
1890,CIFAR10,UniformNoise,NormalNoise,ProbThresh/Resnet,0.7980499863624573
1891,CIFAR10,UniformNoise,MNIST,ProbThresh/Resnet,0.7608000040054321
1892,CIFAR10,UniformNoise,FashionMNIST,ProbThresh/Resnet,0.8032499551773071
1893,CIFAR10,UniformNoise,NotMNIST,ProbThresh/Resnet,0.8220999836921692
1894,CIFAR10,UniformNoise,CIFAR100,ProbThresh/Resnet,0.7384999990463257
1895,CIFAR10,UniformNoise,TinyImagenet,ProbThresh/Resnet,0.7451499700546265
1896,CIFAR10,NormalNoise,UniformNoise,ProbThresh/Resnet,0.7968499660491943
1897,CIFAR10,NormalNoise,MNIST,ProbThresh/Resnet,0.7489999532699585
1898,CIFAR10,NormalNoise,FashionMNIST,ProbThresh/Resnet,0.7963999509811401
1899,CIFAR10,NormalNoise,NotMNIST,ProbThresh/Resnet,0.8161183595657349
1900,CIFAR10,NormalNoise,CIFAR100,ProbThresh/Resnet,0.7265499830245972
1901,CIFAR10,NormalNoise,TinyImagenet,ProbThresh/Resnet,0.7328999638557434
1902,CIFAR10,MNIST,UniformNoise,ProbThresh/Resnet,0.8188499808311462
1903,CIFAR10,MNIST,NormalNoise,ProbThresh/Resnet,0.8057000041007996
1904,CIFAR10,MNIST,FashionMNIST,ProbThresh/Resnet,0.8073499798774719
1905,CIFAR10,MNIST,NotMNIST,ProbThresh/Resnet,0.824449896812439
1906,CIFAR10,MNIST,CIFAR100,ProbThresh/Resnet,0.7476499676704407
1907,CIFAR10,MNIST,TinyImagenet,ProbThresh/Resnet,0.7530999779701233
1908,CIFAR10,FashionMNIST,UniformNoise,ProbThresh/Resnet,0.8024999499320984
1909,CIFAR10,FashionMNIST,NormalNoise,ProbThresh/Resnet,0.7899499535560608
1910,CIFAR10,FashionMNIST,MNIST,ProbThresh/Resnet,0.7566999793052673
1911,CIFAR10,FashionMNIST,NotMNIST,ProbThresh/Resnet,0.8206045627593994
1912,CIFAR10,FashionMNIST,CIFAR100,ProbThresh/Resnet,0.7339000105857849
1913,CIFAR10,FashionMNIST,TinyImagenet,ProbThresh/Resnet,0.7407999634742737
1914,CIFAR10,NotMNIST,UniformNoise,ProbThresh/Resnet,0.7964999675750732
1915,CIFAR10,NotMNIST,NormalNoise,ProbThresh/Resnet,0.788349986076355
1916,CIFAR10,NotMNIST,MNIST,ProbThresh/Resnet,0.7511000037193298
1917,CIFAR10,NotMNIST,FashionMNIST,ProbThresh/Resnet,0.7983999848365784
1918,CIFAR10,NotMNIST,CIFAR100,ProbThresh/Resnet,0.7285000085830688
1919,CIFAR10,NotMNIST,TinyImagenet,ProbThresh/Resnet,0.7345499992370605
1920,CIFAR10,CIFAR100,UniformNoise,ProbThresh/Resnet,0.8136000037193298
1921,CIFAR10,CIFAR100,NormalNoise,ProbThresh/Resnet,0.8016499876976013
1922,CIFAR10,CIFAR100,MNIST,ProbThresh/Resnet,0.7648999691009521
1923,CIFAR10,CIFAR100,FashionMNIST,ProbThresh/Resnet,0.8062499761581421
1924,CIFAR10,CIFAR100,NotMNIST,ProbThresh/Resnet,0.8237556219100952
1925,CIFAR10,CIFAR100,TinyImagenet,ProbThresh/Resnet,0.7492499947547913
1926,CIFAR10,TinyImagenet,UniformNoise,ProbThresh/Resnet,0.8173499703407288
1927,CIFAR10,TinyImagenet,NormalNoise,ProbThresh/Resnet,0.8082999587059021
1928,CIFAR10,TinyImagenet,MNIST,ProbThresh/Resnet,0.7748000025749207
1929,CIFAR10,TinyImagenet,FashionMNIST,ProbThresh/Resnet,0.8057999610900879
1930,CIFAR10,TinyImagenet,NotMNIST,ProbThresh/Resnet,0.8210852146148682
1931,CIFAR10,TinyImagenet,CIFAR100,ProbThresh/Resnet,0.7541499733924866
1932,CIFAR10,UniformNoise,NormalNoise,MCDropout-7/VGG,0.7302500009536743
1933,CIFAR10,UniformNoise,MNIST,MCDropout-7/VGG,0.7230499982833862
1934,CIFAR10,UniformNoise,FashionMNIST,MCDropout-7/VGG,0.7660499811172485
1935,CIFAR10,UniformNoise,NotMNIST,MCDropout-7/VGG,0.8224738240242004
1936,CIFAR10,UniformNoise,CIFAR100,MCDropout-7/VGG,0.7491499781608582
1937,CIFAR10,UniformNoise,TinyImagenet,MCDropout-7/VGG,0.7511000037193298
1938,CIFAR10,NormalNoise,UniformNoise,MCDropout-7/VGG,0.789900004863739
1939,CIFAR10,NormalNoise,MNIST,MCDropout-7/VGG,0.7307999730110168
1940,CIFAR10,NormalNoise,FashionMNIST,MCDropout-7/VGG,0.7714999914169312
1941,CIFAR10,NormalNoise,NotMNIST,MCDropout-7/VGG,0.8203375339508057
1942,CIFAR10,NormalNoise,CIFAR100,MCDropout-7/VGG,0.7562499642372131
1943,CIFAR10,NormalNoise,TinyImagenet,MCDropout-7/VGG,0.7565000057220459
1944,CIFAR10,MNIST,UniformNoise,MCDropout-7/VGG,0.7602999806404114
1945,CIFAR10,MNIST,NormalNoise,MCDropout-7/VGG,0.7423499822616577
1946,CIFAR10,MNIST,FashionMNIST,MCDropout-7/VGG,0.76624995470047
1947,CIFAR10,MNIST,NotMNIST,MCDropout-7/VGG,0.8241294622421265
1948,CIFAR10,MNIST,CIFAR100,MCDropout-7/VGG,0.7525999546051025
1949,CIFAR10,MNIST,TinyImagenet,MCDropout-7/VGG,0.7516999840736389
1950,CIFAR10,FashionMNIST,UniformNoise,MCDropout-7/VGG,0.7448499798774719
1951,CIFAR10,FashionMNIST,NormalNoise,MCDropout-7/VGG,0.7226499915122986
1952,CIFAR10,FashionMNIST,MNIST,MCDropout-7/VGG,0.7210999727249146
1953,CIFAR10,FashionMNIST,NotMNIST,MCDropout-7/VGG,0.8264259696006775
1954,CIFAR10,FashionMNIST,CIFAR100,MCDropout-7/VGG,0.7493999600410461
1955,CIFAR10,FashionMNIST,TinyImagenet,MCDropout-7/VGG,0.748199999332428
1956,CIFAR10,NotMNIST,UniformNoise,MCDropout-7/VGG,0.6509000062942505
1957,CIFAR10,NotMNIST,NormalNoise,MCDropout-7/VGG,0.6182000041007996
1958,CIFAR10,NotMNIST,MNIST,MCDropout-7/VGG,0.7011500000953674
1959,CIFAR10,NotMNIST,FashionMNIST,MCDropout-7/VGG,0.7390999794006348
1960,CIFAR10,NotMNIST,CIFAR100,MCDropout-7/VGG,0.7245999574661255
1961,CIFAR10,NotMNIST,TinyImagenet,MCDropout-7/VGG,0.7268999814987183
1962,CIFAR10,CIFAR100,UniformNoise,MCDropout-7/VGG,0.7514500021934509
1963,CIFAR10,CIFAR100,NormalNoise,MCDropout-7/VGG,0.7272499799728394
1964,CIFAR10,CIFAR100,MNIST,MCDropout-7/VGG,0.7203999757766724
1965,CIFAR10,CIFAR100,FashionMNIST,MCDropout-7/VGG,0.7653999924659729
1966,CIFAR10,CIFAR100,NotMNIST,MCDropout-7/VGG,0.8245033025741577
1967,CIFAR10,CIFAR100,TinyImagenet,MCDropout-7/VGG,0.7515999674797058
1968,CIFAR10,TinyImagenet,UniformNoise,MCDropout-7/VGG,0.7809999585151672
1969,CIFAR10,TinyImagenet,NormalNoise,MCDropout-7/VGG,0.7598499655723572
1970,CIFAR10,TinyImagenet,MNIST,MCDropout-7/VGG,0.7254499793052673
1971,CIFAR10,TinyImagenet,FashionMNIST,MCDropout-7/VGG,0.7709999680519104
1972,CIFAR10,TinyImagenet,NotMNIST,MCDropout-7/VGG,0.8211386203765869
1973,CIFAR10,TinyImagenet,CIFAR100,MCDropout-7/VGG,0.755299985408783
1974,CIFAR10,UniformNoise,NormalNoise,PixelCNN/PixelCNN,1.0
1975,CIFAR10,UniformNoise,MNIST,PixelCNN/PixelCNN,0.5
1976,CIFAR10,UniformNoise,FashionMNIST,PixelCNN/PixelCNN,0.5
1977,CIFAR10,UniformNoise,NotMNIST,PixelCNN/PixelCNN,0.5
1978,CIFAR10,UniformNoise,CIFAR100,PixelCNN/PixelCNN,0.5001000165939331
1979,CIFAR10,UniformNoise,TinyImagenet,PixelCNN/PixelCNN,0.5
1980,CIFAR10,NormalNoise,UniformNoise,PixelCNN/PixelCNN,1.0
1981,CIFAR10,NormalNoise,MNIST,PixelCNN/PixelCNN,0.5
1982,CIFAR10,NormalNoise,FashionMNIST,PixelCNN/PixelCNN,0.5
1983,CIFAR10,NormalNoise,NotMNIST,PixelCNN/PixelCNN,0.5
1984,CIFAR10,NormalNoise,CIFAR100,PixelCNN/PixelCNN,0.500249981880188
1985,CIFAR10,NormalNoise,TinyImagenet,PixelCNN/PixelCNN,0.5001499652862549
1986,CIFAR10,MNIST,UniformNoise,PixelCNN/PixelCNN,0.513700008392334
1987,CIFAR10,MNIST,NormalNoise,PixelCNN/PixelCNN,0.513700008392334
1988,CIFAR10,MNIST,FashionMNIST,PixelCNN/PixelCNN,0.017549999058246613
1989,CIFAR10,MNIST,NotMNIST,PixelCNN/PixelCNN,0.01741080917418003
1990,CIFAR10,MNIST,CIFAR100,PixelCNN/PixelCNN,0.4961499869823456
1991,CIFAR10,MNIST,TinyImagenet,PixelCNN/PixelCNN,0.5024499893188477
1992,CIFAR10,FashionMNIST,UniformNoise,PixelCNN/PixelCNN,0.5260999798774719
1993,CIFAR10,FashionMNIST,NormalNoise,PixelCNN/PixelCNN,0.5260999798774719
1994,CIFAR10,FashionMNIST,MNIST,PixelCNN/PixelCNN,0.026099998503923416
1995,CIFAR10,FashionMNIST,NotMNIST,PixelCNN/PixelCNN,0.026757102459669113
1996,CIFAR10,FashionMNIST,CIFAR100,PixelCNN/PixelCNN,0.4917999804019928
1997,CIFAR10,FashionMNIST,TinyImagenet,PixelCNN/PixelCNN,0.5042999982833862
1998,CIFAR10,NotMNIST,UniformNoise,PixelCNN/PixelCNN,0.5202999711036682
1999,CIFAR10,NotMNIST,NormalNoise,PixelCNN/PixelCNN,0.5202999711036682
2000,CIFAR10,NotMNIST,MNIST,PixelCNN/PixelCNN,0.02029999904334545
2001,CIFAR10,NotMNIST,FashionMNIST,PixelCNN/PixelCNN,0.021199999377131462
2002,CIFAR10,NotMNIST,CIFAR100,PixelCNN/PixelCNN,0.49390000104904175
2003,CIFAR10,NotMNIST,TinyImagenet,PixelCNN/PixelCNN,0.5041499733924866
2004,CIFAR10,CIFAR100,UniformNoise,PixelCNN/PixelCNN,0.7501999735832214
2005,CIFAR10,CIFAR100,NormalNoise,PixelCNN/PixelCNN,0.7501999735832214
2006,CIFAR10,CIFAR100,MNIST,PixelCNN/PixelCNN,0.2502000033855438
2007,CIFAR10,CIFAR100,FashionMNIST,PixelCNN/PixelCNN,0.2502000033855438
2008,CIFAR10,CIFAR100,NotMNIST,PixelCNN/PixelCNN,0.2495727390050888
2009,CIFAR10,CIFAR100,TinyImagenet,PixelCNN/PixelCNN,0.5719999670982361
2010,CIFAR10,TinyImagenet,UniformNoise,PixelCNN/PixelCNN,0.7895999550819397
2011,CIFAR10,TinyImagenet,NormalNoise,PixelCNN/PixelCNN,0.7895999550819397
2012,CIFAR10,TinyImagenet,MNIST,PixelCNN/PixelCNN,0.2895999848842621
2013,CIFAR10,TinyImagenet,FashionMNIST,PixelCNN/PixelCNN,0.2895999848842621
2014,CIFAR10,TinyImagenet,NotMNIST,PixelCNN/PixelCNN,0.28861355781555176
2015,CIFAR10,TinyImagenet,CIFAR100,PixelCNN/PixelCNN,0.5144999623298645
2016,CIFAR10,UniformNoise,NormalNoise,ScoreSVM/VGG,0.9289000034332275
2017,CIFAR10,UniformNoise,MNIST,ScoreSVM/VGG,0.5626499652862549
2018,CIFAR10,UniformNoise,FashionMNIST,ScoreSVM/VGG,0.5527499914169312
2019,CIFAR10,UniformNoise,NotMNIST,ScoreSVM/VGG,0.5955992341041565
2020,CIFAR10,UniformNoise,CIFAR100,ScoreSVM/VGG,0.616849958896637
2021,CIFAR10,UniformNoise,TinyImagenet,ScoreSVM/VGG,0.6093499660491943
2022,CIFAR10,NormalNoise,UniformNoise,ScoreSVM/VGG,0.9303500056266785
2023,CIFAR10,NormalNoise,MNIST,ScoreSVM/VGG,0.5569499731063843
2024,CIFAR10,NormalNoise,FashionMNIST,ScoreSVM/VGG,0.539900004863739
2025,CIFAR10,NormalNoise,NotMNIST,ScoreSVM/VGG,0.5832621455192566
2026,CIFAR10,NormalNoise,CIFAR100,ScoreSVM/VGG,0.6043499708175659
2027,CIFAR10,NormalNoise,TinyImagenet,ScoreSVM/VGG,0.5985499620437622
2028,CIFAR10,MNIST,UniformNoise,ScoreSVM/VGG,0.6864500045776367
2029,CIFAR10,MNIST,NormalNoise,ScoreSVM/VGG,0.6673499941825867
2030,CIFAR10,MNIST,FashionMNIST,ScoreSVM/VGG,0.8174499869346619
2031,CIFAR10,MNIST,NotMNIST,ScoreSVM/VGG,0.8210318088531494
2032,CIFAR10,MNIST,CIFAR100,ScoreSVM/VGG,0.731249988079071
2033,CIFAR10,MNIST,TinyImagenet,ScoreSVM/VGG,0.7340499758720398
2034,CIFAR10,FashionMNIST,UniformNoise,ScoreSVM/VGG,0.7686499953269958
2035,CIFAR10,FashionMNIST,NormalNoise,ScoreSVM/VGG,0.7488999962806702
2036,CIFAR10,FashionMNIST,MNIST,ScoreSVM/VGG,0.7958499789237976
2037,CIFAR10,FashionMNIST,NotMNIST,ScoreSVM/VGG,0.8456526398658752
2038,CIFAR10,FashionMNIST,CIFAR100,ScoreSVM/VGG,0.7504000067710876
2039,CIFAR10,FashionMNIST,TinyImagenet,ScoreSVM/VGG,0.7488999962806702
2040,CIFAR10,NotMNIST,UniformNoise,ScoreSVM/VGG,0.750249981880188
2041,CIFAR10,NotMNIST,NormalNoise,ScoreSVM/VGG,0.7245000004768372
2042,CIFAR10,NotMNIST,MNIST,ScoreSVM/VGG,0.7663499712944031
2043,CIFAR10,NotMNIST,FashionMNIST,ScoreSVM/VGG,0.8111000061035156
2044,CIFAR10,NotMNIST,CIFAR100,ScoreSVM/VGG,0.7543500065803528
2045,CIFAR10,NotMNIST,TinyImagenet,ScoreSVM/VGG,0.7565499544143677
2046,CIFAR10,CIFAR100,UniformNoise,ScoreSVM/VGG,0.8251499533653259
2047,CIFAR10,CIFAR100,NormalNoise,ScoreSVM/VGG,0.8237499594688416
2048,CIFAR10,CIFAR100,MNIST,ScoreSVM/VGG,0.7379499673843384
2049,CIFAR10,CIFAR100,FashionMNIST,ScoreSVM/VGG,0.7801499962806702
2050,CIFAR10,CIFAR100,NotMNIST,ScoreSVM/VGG,0.8142490983009338
2051,CIFAR10,CIFAR100,TinyImagenet,ScoreSVM/VGG,0.760949969291687
2052,CIFAR10,TinyImagenet,UniformNoise,ScoreSVM/VGG,0.8288999795913696
2053,CIFAR10,TinyImagenet,NormalNoise,ScoreSVM/VGG,0.8281999826431274
2054,CIFAR10,TinyImagenet,MNIST,ScoreSVM/VGG,0.7494499683380127
2055,CIFAR10,TinyImagenet,FashionMNIST,ScoreSVM/VGG,0.7885499596595764
2056,CIFAR10,TinyImagenet,NotMNIST,ScoreSVM/VGG,0.8178808093070984
2057,CIFAR10,TinyImagenet,CIFAR100,ScoreSVM/VGG,0.7620499730110168
2058,CIFAR10,UniformNoise,NormalNoise,LogisticSVM/VGG,0.9059000015258789
2059,CIFAR10,UniformNoise,MNIST,LogisticSVM/VGG,0.7138999700546265
2060,CIFAR10,UniformNoise,FashionMNIST,LogisticSVM/VGG,0.7164499759674072
2061,CIFAR10,UniformNoise,NotMNIST,LogisticSVM/VGG,0.7248985171318054
2062,CIFAR10,UniformNoise,CIFAR100,LogisticSVM/VGG,0.6541500091552734
2063,CIFAR10,UniformNoise,TinyImagenet,LogisticSVM/VGG,0.6650499701499939
2064,CIFAR10,NormalNoise,UniformNoise,LogisticSVM/VGG,0.9181499481201172
2065,CIFAR10,NormalNoise,MNIST,LogisticSVM/VGG,0.7102499604225159
2066,CIFAR10,NormalNoise,FashionMNIST,LogisticSVM/VGG,0.7058999538421631
2067,CIFAR10,NormalNoise,NotMNIST,LogisticSVM/VGG,0.7013992667198181
2068,CIFAR10,NormalNoise,CIFAR100,LogisticSVM/VGG,0.6345499753952026
2069,CIFAR10,NormalNoise,TinyImagenet,LogisticSVM/VGG,0.6451999545097351
2070,CIFAR10,MNIST,UniformNoise,LogisticSVM/VGG,0.6561499834060669
2071,CIFAR10,MNIST,NormalNoise,LogisticSVM/VGG,0.6355499625205994
2072,CIFAR10,MNIST,FashionMNIST,LogisticSVM/VGG,0.8155499696731567
2073,CIFAR10,MNIST,NotMNIST,LogisticSVM/VGG,0.8198034763336182
2074,CIFAR10,MNIST,CIFAR100,LogisticSVM/VGG,0.7312999963760376
2075,CIFAR10,MNIST,TinyImagenet,LogisticSVM/VGG,0.7365999817848206
2076,CIFAR10,FashionMNIST,UniformNoise,LogisticSVM/VGG,0.6346499919891357
2077,CIFAR10,FashionMNIST,NormalNoise,LogisticSVM/VGG,0.6200999617576599
2078,CIFAR10,FashionMNIST,MNIST,LogisticSVM/VGG,0.7877999544143677
2079,CIFAR10,FashionMNIST,NotMNIST,LogisticSVM/VGG,0.8135013580322266
2080,CIFAR10,FashionMNIST,CIFAR100,LogisticSVM/VGG,0.7129999995231628
2081,CIFAR10,FashionMNIST,TinyImagenet,LogisticSVM/VGG,0.7204999923706055
2082,CIFAR10,NotMNIST,UniformNoise,LogisticSVM/VGG,0.6752499938011169
2083,CIFAR10,NotMNIST,NormalNoise,LogisticSVM/VGG,0.6560499668121338
2084,CIFAR10,NotMNIST,MNIST,LogisticSVM/VGG,0.7969499826431274
2085,CIFAR10,NotMNIST,FashionMNIST,LogisticSVM/VGG,0.8159499764442444
2086,CIFAR10,NotMNIST,CIFAR100,LogisticSVM/VGG,0.7382499575614929
2087,CIFAR10,NotMNIST,TinyImagenet,LogisticSVM/VGG,0.7430999875068665
2088,CIFAR10,CIFAR100,UniformNoise,LogisticSVM/VGG,0.7190999984741211
2089,CIFAR10,CIFAR100,NormalNoise,LogisticSVM/VGG,0.7075999975204468
2090,CIFAR10,CIFAR100,MNIST,LogisticSVM/VGG,0.7718499898910522
2091,CIFAR10,CIFAR100,FashionMNIST,LogisticSVM/VGG,0.7746999859809875
2092,CIFAR10,CIFAR100,NotMNIST,LogisticSVM/VGG,0.7887203693389893
2093,CIFAR10,CIFAR100,TinyImagenet,LogisticSVM/VGG,0.7439000010490417
2094,CIFAR10,TinyImagenet,UniformNoise,LogisticSVM/VGG,0.7775999903678894
2095,CIFAR10,TinyImagenet,NormalNoise,LogisticSVM/VGG,0.7737999558448792
2096,CIFAR10,TinyImagenet,MNIST,LogisticSVM/VGG,0.7876499891281128
2097,CIFAR10,TinyImagenet,FashionMNIST,LogisticSVM/VGG,0.7923499941825867
2098,CIFAR10,TinyImagenet,NotMNIST,LogisticSVM/VGG,0.810029923915863
2099,CIFAR10,TinyImagenet,CIFAR100,LogisticSVM/VGG,0.749049961566925
2100,CIFAR10,UniformNoise,NormalNoise,ScoreSVM/Resnet,0.9921499490737915
2101,CIFAR10,UniformNoise,MNIST,ScoreSVM/Resnet,0.49869999289512634
2102,CIFAR10,UniformNoise,FashionMNIST,ScoreSVM/Resnet,0.5011000037193298
2103,CIFAR10,UniformNoise,NotMNIST,ScoreSVM/Resnet,0.5146335959434509
2104,CIFAR10,UniformNoise,CIFAR100,ScoreSVM/Resnet,0.5119500160217285
2105,CIFAR10,UniformNoise,TinyImagenet,ScoreSVM/Resnet,0.5131499767303467
2106,CIFAR10,NormalNoise,UniformNoise,ScoreSVM/Resnet,0.991349995136261
2107,CIFAR10,NormalNoise,MNIST,ScoreSVM/Resnet,0.49514999985694885
2108,CIFAR10,NormalNoise,FashionMNIST,ScoreSVM/Resnet,0.5061500072479248
2109,CIFAR10,NormalNoise,NotMNIST,ScoreSVM/Resnet,0.5142063498497009
2110,CIFAR10,NormalNoise,CIFAR100,ScoreSVM/Resnet,0.5127999782562256
2111,CIFAR10,NormalNoise,TinyImagenet,ScoreSVM/Resnet,0.5174999833106995
2112,CIFAR10,MNIST,UniformNoise,ScoreSVM/Resnet,0.4876999855041504
2113,CIFAR10,MNIST,NormalNoise,ScoreSVM/Resnet,0.47164997458457947
2114,CIFAR10,MNIST,FashionMNIST,ScoreSVM/Resnet,0.6550999879837036
2115,CIFAR10,MNIST,NotMNIST,ScoreSVM/Resnet,0.767304003238678
2116,CIFAR10,MNIST,CIFAR100,ScoreSVM/Resnet,0.5214999914169312
2117,CIFAR10,MNIST,TinyImagenet,ScoreSVM/Resnet,0.5116499662399292
2118,CIFAR10,FashionMNIST,UniformNoise,ScoreSVM/Resnet,0.4857499897480011
2119,CIFAR10,FashionMNIST,NormalNoise,ScoreSVM/Resnet,0.4427499771118164
2120,CIFAR10,FashionMNIST,MNIST,ScoreSVM/Resnet,0.8622999787330627
2121,CIFAR10,FashionMNIST,NotMNIST,ScoreSVM/Resnet,0.8900876045227051
2122,CIFAR10,FashionMNIST,CIFAR100,ScoreSVM/Resnet,0.5463500022888184
2123,CIFAR10,FashionMNIST,TinyImagenet,ScoreSVM/Resnet,0.5666499733924866
2124,CIFAR10,NotMNIST,UniformNoise,ScoreSVM/Resnet,0.4662500023841858
2125,CIFAR10,NotMNIST,NormalNoise,ScoreSVM/Resnet,0.46274998784065247
2126,CIFAR10,NotMNIST,MNIST,ScoreSVM/Resnet,0.7667499780654907
2127,CIFAR10,NotMNIST,FashionMNIST,ScoreSVM/Resnet,0.73499995470047
2128,CIFAR10,NotMNIST,CIFAR100,ScoreSVM/Resnet,0.5394999980926514
2129,CIFAR10,NotMNIST,TinyImagenet,ScoreSVM/Resnet,0.5390999913215637
2130,CIFAR10,CIFAR100,UniformNoise,ScoreSVM/Resnet,0.8086499571800232
2131,CIFAR10,CIFAR100,NormalNoise,ScoreSVM/Resnet,0.8086499571800232
2132,CIFAR10,CIFAR100,MNIST,ScoreSVM/Resnet,0.7414499521255493
2133,CIFAR10,CIFAR100,FashionMNIST,ScoreSVM/Resnet,0.6354999542236328
2134,CIFAR10,CIFAR100,NotMNIST,ScoreSVM/Resnet,0.7576372623443604
2135,CIFAR10,CIFAR100,TinyImagenet,ScoreSVM/Resnet,0.7067999839782715
2136,CIFAR10,TinyImagenet,UniformNoise,ScoreSVM/Resnet,0.8412500023841858
2137,CIFAR10,TinyImagenet,NormalNoise,ScoreSVM/Resnet,0.8415499925613403
2138,CIFAR10,TinyImagenet,MNIST,ScoreSVM/Resnet,0.7022500038146973
2139,CIFAR10,TinyImagenet,FashionMNIST,ScoreSVM/Resnet,0.677649974822998
2140,CIFAR10,TinyImagenet,NotMNIST,ScoreSVM/Resnet,0.7606814503669739
2141,CIFAR10,TinyImagenet,CIFAR100,ScoreSVM/Resnet,0.6778500080108643
2142,CIFAR10,UniformNoise,NormalNoise,LogisticSVM/Resnet,0.9945499897003174
2143,CIFAR10,UniformNoise,MNIST,LogisticSVM/Resnet,0.5087000131607056
2144,CIFAR10,UniformNoise,FashionMNIST,LogisticSVM/Resnet,0.49584999680519104
2145,CIFAR10,UniformNoise,NotMNIST,LogisticSVM/Resnet,0.49722281098365784
2146,CIFAR10,UniformNoise,CIFAR100,LogisticSVM/Resnet,0.5037499666213989
2147,CIFAR10,UniformNoise,TinyImagenet,LogisticSVM/Resnet,0.50204998254776
2148,CIFAR10,NormalNoise,UniformNoise,LogisticSVM/Resnet,0.9940999746322632
2149,CIFAR10,NormalNoise,MNIST,LogisticSVM/Resnet,0.5047000050544739
2150,CIFAR10,NormalNoise,FashionMNIST,LogisticSVM/Resnet,0.4944499731063843
2151,CIFAR10,NormalNoise,NotMNIST,LogisticSVM/Resnet,0.49519333243370056
2152,CIFAR10,NormalNoise,CIFAR100,LogisticSVM/Resnet,0.5026000142097473
2153,CIFAR10,NormalNoise,TinyImagenet,LogisticSVM/Resnet,0.5023999810218811
2154,CIFAR10,MNIST,UniformNoise,LogisticSVM/Resnet,0.4854999780654907
2155,CIFAR10,MNIST,NormalNoise,LogisticSVM/Resnet,0.4852999746799469
2156,CIFAR10,MNIST,FashionMNIST,LogisticSVM/Resnet,0.763700008392334
2157,CIFAR10,MNIST,NotMNIST,LogisticSVM/Resnet,0.7391582727432251
2158,CIFAR10,MNIST,CIFAR100,LogisticSVM/Resnet,0.5386499762535095
2159,CIFAR10,MNIST,TinyImagenet,LogisticSVM/Resnet,0.5246999859809875
2160,CIFAR10,FashionMNIST,UniformNoise,LogisticSVM/Resnet,0.4578000009059906
2161,CIFAR10,FashionMNIST,NormalNoise,LogisticSVM/Resnet,0.4578000009059906
2162,CIFAR10,FashionMNIST,MNIST,LogisticSVM/Resnet,0.9201499819755554
2163,CIFAR10,FashionMNIST,NotMNIST,LogisticSVM/Resnet,0.9034928679466248
2164,CIFAR10,FashionMNIST,CIFAR100,LogisticSVM/Resnet,0.6168000102043152
2165,CIFAR10,FashionMNIST,TinyImagenet,LogisticSVM/Resnet,0.6171000003814697
2166,CIFAR10,NotMNIST,UniformNoise,LogisticSVM/Resnet,0.46469998359680176
2167,CIFAR10,NotMNIST,NormalNoise,LogisticSVM/Resnet,0.46469998359680176
2168,CIFAR10,NotMNIST,MNIST,LogisticSVM/Resnet,0.8804499506950378
2169,CIFAR10,NotMNIST,FashionMNIST,LogisticSVM/Resnet,0.8848499655723572
2170,CIFAR10,NotMNIST,CIFAR100,LogisticSVM/Resnet,0.6046000123023987
2171,CIFAR10,NotMNIST,TinyImagenet,LogisticSVM/Resnet,0.6022499799728394
2172,CIFAR10,CIFAR100,UniformNoise,LogisticSVM/Resnet,0.5292499661445618
2173,CIFAR10,CIFAR100,NormalNoise,LogisticSVM/Resnet,0.4412499964237213
2174,CIFAR10,CIFAR100,MNIST,LogisticSVM/Resnet,0.8011999726295471
2175,CIFAR10,CIFAR100,FashionMNIST,LogisticSVM/Resnet,0.8152499794960022
2176,CIFAR10,CIFAR100,NotMNIST,LogisticSVM/Resnet,0.8237022161483765
2177,CIFAR10,CIFAR100,TinyImagenet,LogisticSVM/Resnet,0.7753999829292297
2178,CIFAR10,TinyImagenet,UniformNoise,LogisticSVM/Resnet,0.4544999897480011
2179,CIFAR10,TinyImagenet,NormalNoise,LogisticSVM/Resnet,0.40629997849464417
2180,CIFAR10,TinyImagenet,MNIST,LogisticSVM/Resnet,0.7995499968528748
